,Season,Episode,Character,Bad Word
1902,11,12,Hippie 2,nuke
1903,11,12,Anchorman,nuke
1904,11,12,Anchorman,suck
1905,11,12,Anchorman,balls
1906,11,12,Kyle,god
1907,11,12,Stan,dead
1908,11,12,Stan,pee
1909,11,12,Cartman,balls
1910,11,12,Chief Justice,nuke
1911,11,12,Steven,nuke
1912,11,12,Kyle,nuke
1913,11,12,Cartman,suck
1914,11,12,Cartman,balls
1915,11,12,Kyle,suck
1916,11,12,Kyle,balls
1917,11,12,Cartman,suck
1918,11,12,Cartman,balls
1919,11,12,Luke Skywalker,kid
1920,11,12,Kyle,nuke
1921,11,12,Hippie 4,nuke
1922,11,12,Hippies,nuke
1923,11,12,Hippies and Kyle,nuke
1924,11,12,Al Gore,kill
1925,11,12,Robin Hood,fight
1926,11,12,Wonder Woman,destroy
1927,11,12,Stan,nuke
1928,11,12,Butters,nuke
1929,11,12,Cartman,hell
1930,11,12,Tom,jesus
1931,11,12,Tech 1,jesus
1932,11,12,Tom,hell
1933,11,12,Tech 7,hell
1934,11,12,Tech 2,nuke
1935,11,12,Tech 2,hell
1936,11,12,Personnel,hell
1937,11,12,Cartman,jesus
1938,11,12,Cartman,hell
1939,11,12,Tom,jesus
1940,11,12,Tom,hell
1941,11,12,General,kid
1942,11,12,Cartman,goddammit
1943,11,12,Stan,fire
1944,11,12,Stan,nuke
1945,11,12,Kyle,suck
1946,11,12,Kyle,balls
1947,11,12,Stan,jesus
1948,11,12,Jesus,jesus
1949,11,12,Kyle,jesus
1950,11,12,Kyle,jesus
1951,11,12,Luke Skywalker,death
1952,11,12,Kyle,god
1953,11,12,Superman,god
1954,11,12,Lollipop King,killed
1955,11,12,Butters,jesus
1956,11,12,Cartman,goddamnit
1957,11,12,Cartman,stupid
1958,11,12,Cartman,assholes
1959,11,12,General,hell
1960,11,12,Kyle,jesus
1961,11,12,Kyle,bigger
1962,11,12,Kyle,dead
1963,11,12,Kyle,fucking
1964,11,12,Kyle,balls
1965,11,12,Kyle,fucking
1966,11,12,Kyle,asshole
1967,11,12,Kyle,stupid
1968,11,12,Kyle,balls
1969,11,12,Kyle,suck
1970,11,12,Kyle,balls
1971,11,12,Al Gore,die
1972,11,12,Tech 3,jesus
1973,11,12,Luke Skywalker,kid
1974,11,12,Cartman,balls
1975,11,12,Cartman,balls
1976,11,12,Lollipop King,god
1977,11,12,Cartman,balls
1978,11,12,Cartman,suck
1979,11,12,Cartman,balls
1980,11,12,Kyle,balls
1981,11,12,Cartman,dirty
1982,11,12,Cartman,balls
1983,11,12,Kyle,balls
1984,11,12,Butters,terrorist
1985,11,12,Butters,attack
1986,11,12,Butters,shit
1987,11,13,Sharon,colored
1988,11,13,Cartman,gay
1989,11,13,Stan,stupid
1990,11,13,M.C.,suck
1991,11,13,Randy,stupid
1992,11,13,Producer,goddamned
1993,11,13,Kyle,american
1994,11,13,Producer,sex
1995,11,13,Kyle,god
1996,11,13,Stan,suck
1997,11,13,Stan,suck
1998,11,13,Mr. Kincade,kid
1999,11,13,Mr. Kincade,kid
2000,11,13,Mr. Kincade,damn
2001,11,13,Mr. Kincade,kid
2002,11,13,Stan,sick
2003,11,13,Cartman,god
2004,11,13,Stan,sick
2005,11,13,Kyle,sick
2006,11,13,Brett,kid
2007,11,13,Brett,heroin
2008,11,13,Brett,shoot
2009,11,13,Brett,heroin
2010,11,13,The Dragon,shoot
2011,11,13,Stan,screw
2012,11,13,Stan,stupid
2013,11,13,Thad,crap
2014,11,13,Stan,assholes
2015,11,13,Mr. Kincade,heroin
2016,11,13,Mr. Kincade,heroin
2017,11,13,Older Boy,kid
2018,11,13,Younger Boy,kid
2019,11,13,Mick,kid
2020,11,13,Mick,kid
2021,11,13,Mr. Kincade,god
2022,11,13,Mr. Kincade,goddammit
2023,11,13,Butters,heroin
2024,11,13,Mr. Kincade,goddamnit
2025,11,13,Stan,stupid
2026,11,13,Brett,kid
2027,11,13,Kyle,goddamnit
2028,11,13,Stan,sex
2029,11,13,Kyle,ass
2030,11,13,Mick,kid
2031,11,13,Stan,hell
2032,11,13,Stan,goddammit
2033,11,13,Cartman,black
2034,11,13,Cartman,asshole
2035,11,13,Kyle,goddammit
2036,11,13,Kyle,god
2037,11,13,Kyle,dammit
2038,11,13,Butters,sex
2039,11,13,Butters,drug
2040,11,14,Butters,girls
2041,11,14,Kyle,girls
2042,11,14,Kyle,stupid
2043,11,14,Kyle,girls
2044,11,14,Kyle,dumb
2045,11,14,Cartman,screw
2046,11,14,Craig,fat
2047,11,14,Craig,tard
2048,11,14,Cartman,fat
2049,11,14,Cartman,fucked
2050,11,14,Cartman,girls
2051,11,14,Kyle,girls
2052,11,14,Cartman,bitch
2053,11,14,Cartman,fuck
2054,11,14,Cartman,fuck
2055,11,14,Cartman,bitch
2056,11,14,Butters,girls
2057,11,14,Cartman,screw
2058,11,14,Cartman,pee
2059,11,14,Cartman,balls
2060,11,14,Cartman,balls
2061,11,14,Cartman,pee
2062,11,14,Cartman,pee
2063,11,14,Nelly,asshole
2064,11,14,Cartman,failed
2065,11,14,Cartman,girls
2066,11,14,Cartman,balls
2067,11,14,Cartman,spit
2068,11,14,Butters,girls
2069,11,14,Butters,balls
2070,11,14,Cartman,girls
2071,11,14,Cartman,balls
2072,11,14,Craig,girls
2073,11,14,Nelly,dirty
2074,11,14,Craig,fatso
2075,11,14,Cartman,bullcrap
2076,11,14,Kyle,kid
2077,11,14,Stan,stupid
2078,11,14,Stan,dumb
2079,11,14,Stan,girls
2080,11,14,Butters,kid
2081,11,14,Kyle,girls
2082,11,14,Kyle,god
2083,11,14,Kyle,jesus
2084,11,14,Kyle,christ
2085,11,14,Cartman,girls
2086,11,14,Clyde,chin
2087,11,14,Big-Eared Boy,angry
2088,11,14,Big-Eared Boy,burn
2089,11,14,Big-Eared Boy,burn
2090,11,14,Kyle,screw
2091,11,14,Stan,girls
2092,11,14,Wendy,girls
2093,11,14,Wendy,girls
2094,11,14,Stan,girls
2095,11,14,Bebe,girls
2096,11,14,Bebe,girls
2097,11,14,Kyle,girls
2098,11,14,A Voice,burn
2099,11,14,Abraham Lincoln,adult
2100,11,14,Abraham Lincoln,girls
2101,11,14,Kyle,adult
2102,11,14,Abraham Lincoln,fucking
2103,11,14,Abraham Lincoln,asshole
2104,11,14,Wendy,girls
2105,11,14,Wendy,girls
2106,11,14,Wendy,girls
2107,11,14,Wendy,girls
2108,11,14,Stan,jesus
2109,11,14,Stan,kid
2110,11,14,Yamal,burn
2111,11,14,Kyle,god
2112,11,14,Stan,girls
2113,11,14,Stan,girls
2114,11,14,Wendy,god
2115,11,14,Kyle,kill
2116,11,14,Kyle,shithead
2117,12,1,Dentist,kid
2118,12,1,Doctor,hiv
2119,12,1,Liane,god
2120,12,1,Cartman,fuck
2121,12,1,Liane,hiv
2122,12,1,Principal Victoria,hiv
2123,12,1,Doctor 2,disease
2124,12,1,Kyle,hiv
2125,12,1,Kyle,hiv
2126,12,1,Cartman,god
2127,12,1,Cartman,damn
2128,12,1,Cartman,ass
2129,12,1,Cartman,die
2130,12,1,Doctor 2,die
2131,12,1,M.C.,hiv
2132,12,1,Cartman,hell
2133,12,1,Waitress,disease
2134,12,1,Waitress,cancer
2135,12,1,Cartman,crap
2136,12,1,M.C.,cancer
2137,12,1,Cartman,fuck
2138,12,1,Cartman,fuckin
2139,12,1,Cartman,suck
2140,12,1,Cartman,fuck
2141,12,1,Cartman,fucking
2142,12,1,Cartman,killing
2143,12,1,Cartman,hiv
2144,12,1,Cartman,disease
2145,12,1,Cartman,fuckin
2146,12,1,Cartman,fucking
2147,12,1,Cartman,god
2148,12,1,Cartman,jesus
2149,12,1,Cartman,christ
2150,12,1,Cartman,asshole
2151,12,1,Stan,dick
2152,12,1,Cartman,hiv
2153,12,1,Cartman,hiv
2154,12,1,Cartman,asshole
2155,12,1,Dr. Doctor,anal
2156,12,1,Dr. Doctor,sex
2157,12,1,Dr. Doctor,hiv
2158,12,1,Sheila,hiv
2159,12,1,Kyle,god
2160,12,1,Kyle,damn
2161,12,1,Kyle,hiv
2162,12,1,Kyle,god
2163,12,1,Kyle,bitch
2164,12,1,Cartman,stupid
2165,12,1,Cartman,asshole
2166,12,1,Kyle,kill
2167,12,1,Kyle,hiv
2168,12,1,Cartman,hiv
2169,12,1,Kyle,hiv
2170,12,1,Cartman,dick
2171,12,1,Cartman,crap
2172,12,1,Principal Victoria,hiv
2173,12,1,Mr. Mackey,disease
2174,12,1,Cartman,asshole
2175,12,1,Cartman,fuck
2176,12,1,Cartman,god
2177,12,1,Cartman,damn
2178,12,1,Cartman,hiv
2179,12,1,Kyle,asshole
2180,12,1,Cartman,hiv
2181,12,1,Kyle,hiv
2182,12,1,Cartman,god
2183,12,1,Cartman,disease
2184,12,1,Clerk,cancer
2185,12,1,Flight Attendant,cancer
2186,12,1,Cartman,cancer
2187,12,1,Cartman,disease
2188,12,1,Flight Attendant,cancer
2189,12,1,Kyle,disease
2190,12,1,Kyle,disease
2191,12,1,Kyle,fuck
2192,12,1,Cartman,fuck
2193,12,1,Kyle,hiv
2194,12,1,Scientist 1,hiv
2195,12,1,Mitch,god
2196,12,1,Mitch,hiv
2197,12,1,Scientist 1,hiv
2198,12,1,Kyle,hiv
2199,12,1,Mitch,kill
2200,12,1,Mitch,christ
2201,12,1,Scientist 1,hiv
2202,12,1,M.C.,hiv
2203,12,1,Cartman,god
2204,12,1,Cartman,damn
2205,12,2,Anchorman,piss
2206,12,2,Robert Pooner,piss
2207,12,2,Ron,stupid
2208,12,2,Stan,pussy
2209,12,2,Photographer 2,amateur
2210,12,2,Cartman,fuckin
2211,12,2,Cartman,crotch
2212,12,2,Butters,killed
2213,12,2,Kyle,suck
2214,12,2,Stan,god
2215,12,2,Kyle,god
2216,12,2,Stan,kill
2217,12,2,Kyle,god
2218,12,2,Reporter,boob
2219,12,2,Anchorman,ho
2220,12,2,Anchorman,ho
2221,12,2,Anchorman,radical
2222,12,2,Chris,boob
2223,12,2,Doctor,damn
2224,12,2,Manager,jeez
2225,12,2,Doctor,damn
2226,12,2,Kyle,crap
2227,12,2,Stan,jesus
2228,12,2,Stan,christ
2229,12,2,Female Aide,god
2230,12,2,Sound Engineer,stupid
2231,12,2,Sound Engineer,dumb
2232,12,2,Sound Engineer,fat
2233,12,2,Woman,god
2234,12,2,Reporter,fat
2235,12,2,Clerk,hell
2236,12,2,Kyle,killing
2237,12,2,Kyle,crap
2238,12,2,Paparazzo 6,die
2239,12,2,Officer,die
2240,12,2,Kyle,die
2241,12,2,Bob Summers,die
2242,12,2,Paparazzo 8,kid
2243,12,2,Bob Summers,die
2244,12,2,Paparazzo 9,torture
2245,12,2,Paparazzo 9,death
2246,12,2,Paparazzo 10,death
2247,12,2,Canadian Paparazzo,damn
2248,12,2,Canadian Paparazzo,death
2249,12,2,Woman,death
2250,12,2,Woman,kill
2251,12,2,Kyle,kill
2252,12,2,Kyle,kill
2253,12,2,Stan,fuck
2254,12,2,Manager,kid
2255,12,2,Paparazzo 12,killed
2256,12,2,Doctor,dead
2257,12,2,Sheila,randy
2258,12,3,Butters,pee
2259,12,3,Cartman,pee
2260,12,3,Stan,urine
2261,12,3,Mr. Mackey,urine
2262,12,3,Mr. Mackey,urine
2263,12,3,Cartman,urine
2264,12,3,Father,tits
2265,12,3,Father,boobs
2266,12,3,Cartman,urine
2267,12,3,Cartman,fucked
2268,12,3,Cartman,balls
2269,12,3,Kenny,fucking
2270,12,3,Kenny,asshole
2271,12,3,Kenny,fuck
2272,12,3,Kenny,titties
2273,12,3,Stan,titties
2274,12,3,Kenny,titties
2275,12,3,Kenny,god
2276,12,3,Kyle,crap
2277,12,3,Announcer,drug
2278,12,3,Announcer,killing
2279,12,3,Gerald,killing
2280,12,3,Reporter,urine
2281,12,3,Reporter,urine
2282,12,3,Reporter,piss
2283,12,3,Gerald,god
2284,12,3,Reporter,urine
2285,12,3,Gerald,american
2286,12,3,Gerald,piss
2287,12,3,Gerald,illegal
2288,12,3,Stephen,crotch
2289,12,3,Stephen,piss
2290,12,3,Stephen,kill
2291,12,3,Agent 1,jeez
2292,12,3,Kenny,hell
2293,12,3,Agent 1,illegal
2294,12,3,Kenny,fuckers
2295,12,3,Cartman,pissed
2296,12,3,Stan,sick
2297,12,3,Kyle,sick
2298,12,3,Kyle,illegal
2299,12,3,Kenny,god
2300,12,3,Kenny,fucking
2301,12,3,Cartman,damn
2302,12,3,Cartman,jeez
2303,12,3,Sheila,god
2304,12,3,Kyle,god
2305,12,3,Sheila,pee
2306,12,3,Sheila,addict
2307,12,3,Gerald,tits
2308,12,3,Cartman,illegal
2309,12,3,Cartman,hell
2310,12,3,Cartman,crap
2311,12,3,Cartman,fucking
2312,12,3,Cartman,balls
2313,12,3,Kyle,fatass
2314,12,3,Cartman,death
2315,12,3,Gerald,kid
2316,12,3,Kenny,fuck
2317,12,3,Father,fight
2318,12,3,Kyle,hell
2319,12,3,Gerald,asshole
2320,12,3,Kenny,fuck
2321,12,3,Gerald,urine
2322,12,3,Gerald,fight
2323,12,3,Gerald,titty
2324,12,3,Gerald,fairies
2325,12,3,Stan,hell
2326,12,3,Gerald,fight
2327,12,3,Gerald,boob
2328,12,3,Randy,naked
2329,12,3,Randy,boobs
2330,12,3,Gerald,illegal
2331,12,3,Gerald,feces
2332,12,3,Stan,hell
2333,12,4,Cartman,god
2334,12,4,Mr. Mackey,canadian
2335,12,4,WCB President,canadian
2336,12,4,WCB President,canadian
2337,12,4,Stephen Abootman,canadian
2338,12,4,Canadians,ass
2339,12,4,Canadians,canadian
2340,12,4,Café 180 Patron,suck
2341,12,4,Café 180 Patron,canadian
2342,12,4,Café 180 Patron,balls
2343,12,4,Stephen Abootman,canadian
2344,12,4,Husband,honk
2345,12,4,Husband,anus
2346,12,4,Husband,god
2347,12,4,Husband,angry
2348,12,4,Kyle,fatass
2349,12,4,Announcer,fart
2350,12,4,Stan,god
2351,12,4,Phillip,fat
2352,12,4,Cartman,god
2353,12,4,Cartman,damn
2354,12,4,Kyle,canadian
2355,12,4,Stan,american
2356,12,4,Stephen Abootman,dickhead
2357,12,4,Stephen Abootman,balls
2358,12,4,Butters,butt
2359,12,4,Butters,butt
2360,12,4,Butters,butt
2361,12,4,Butters,butt
2362,12,4,Butters,butt
2363,12,4,Butters,butt
2364,12,4,Butters,butt
2365,12,4,Butters,butt
2366,12,4,Butters,butt
2367,12,4,Butters,butt
2368,12,4,Butters,butt
2369,12,4,Butters,fight
2370,12,4,Butters,butt
2371,12,4,Butters,butt
2372,12,4,Butters,butt
2373,12,4,Butters,butt
2374,12,4,Butters,butt
2375,12,4,Butters,butt
2376,12,4,Butters,butt
2377,12,4,Butters,butt
2378,12,4,Butters,butt
2379,12,4,Butters,butt
2380,12,4,Butters,butt
2381,12,4,Tom,asshole
2382,12,4,Reporter,gay
2383,12,4,Reporter,kid
2384,12,4,Stephen Abootman,damn
2385,12,4,Cartman,gay
2386,12,4,Cartman,kid
2387,12,4,Tron Guy,asshole
2388,12,4,Tron Guy,kid
2389,12,4,Butters,butt
2390,12,4,Tron Guy,kid
2391,12,4,Cartman,screw
2392,12,4,Stephen Abootman,fat
2393,12,4,Stephen Abootman,ass
2394,12,4,Stephen Abootman,stupid
2395,12,4,Stephen Abootman,die
2396,12,4,Kyle,die
2397,12,4,Chocolate Rain Guy,bigger
2398,12,4,Chocolate Rain Guy,bitches
2399,12,4,Chocolate Rain Guy,fuckin
2400,12,4,Afro Ninja,bigger
2401,12,4,Chocolate Rain Guy,motherfuckin
2402,12,4,Chocolate Rain Guy,die
2403,12,4,Chocolate Rain Guy,bitch
2404,12,4,Stephen Abootman,hell
2405,12,4,Kyle,homo
2406,12,4,Cartman,homo
2407,12,4,Kyle,die
2408,12,4,Stephen Abootman,idiot
2409,12,4,Stephen Abootman,fucked
2410,12,4,Stephen Abootman,canadian
2411,12,4,French Delegate,dead
2412,12,4,Kyle,idiot
2413,12,4,Stephen Abootman,canadian
2414,12,4,Stephen Abootman,canadian
2415,12,4,Stephen Abootman,canadian
2416,12,4,Stephen Abootman,damn
2417,12,4,Terrance,idiot
2418,12,5,Mrs. Garrison,sexually
2419,12,5,Mrs. Garrison,sex
2420,12,5,Mrs. Garrison,sex
2421,12,5,Mrs. Garrison,penis
2422,12,5,Mrs. Garrison,penis
2423,12,5,Mrs. Garrison,god
2424,12,5,Mrs. Garrison,penis
2425,12,5,Mrs. Garrison,penis
2426,12,5,Kyle,fatass
2427,12,5,News Anchor,fire
2428,12,5,Mrs. Garrison,jesus
2429,12,5,Mrs. Garrison,penis
2430,12,5,Researcher 1,penis
2431,12,5,Researcher 1,vagina
2432,12,5,Mrs. Garrison,penis
2433,12,5,Researcher 1,penis
2434,12,5,Mrs. Garrison,penis
2435,12,5,Cartman,stupid
2436,12,5,Board Rep 2,adult
2437,12,5,Kyle,fucking
2438,12,5,Kyle,murder
2439,12,5,Teen Boy 2,hell
2440,12,5,Researcher 1,penis
2441,12,5,Mrs. Garrison,penis
2442,12,5,Researcher 1,penis
2443,12,5,Mrs. Garrison,penis
2444,12,5,Mrs. Garrison,penis
2445,12,5,Teen Boy 3,hell
2446,12,5,Teen Boy 5,fuck
2447,12,5,Teen Boy 6,bullshit
2448,12,5,Mrs. Garrison,penis
2449,12,5,Mrs. Garrison,penis
2450,12,5,Teen Boy 6,fuck
2451,12,5,Linda,penis
2452,12,5,Stephen,penis
2453,12,5,Linda,penis
2454,12,5,Stephen,penises
2455,12,5,Stephen,penis
2456,12,5,Linda,diseases
2457,12,5,Butters,penis
2458,12,5,Stephen,penis
2459,12,5,Stephen,penis
2460,12,5,Mrs. Garrison,hell
2461,12,5,Mrs. Garrison,penis
2462,12,5,Stephen,penis
2463,12,5,Mrs. Garrison,crap
2464,12,5,Woman,penis
2465,12,5,Husband,penis
2466,12,5,Mrs. Garrison,penis
2467,12,5,Mrs. Garrison,penis
2468,12,5,Mrs. Garrison,penis
2469,12,5,Cartman,abortion
2470,12,5,Melita,catholic
2471,12,5,Melita,abortion
2472,12,5,Cartman,abortion
2473,12,5,Cartman,abortion
2474,12,5,Cartman,girls
2475,12,5,Cartman,girls
2476,12,5,Sgt. Yates,penis
2477,12,5,Officer,penis
2478,12,5,Woman 2,penis
2479,12,5,Woman 3,penis
2480,12,5,Mrs. Garrison,kill
2481,12,5,Mrs. Garrison,penis
2482,12,5,Mrs. Garrison,crap
2483,12,5,Sgt. Yates,penis
2484,12,5,Mrs. Garrison,stupid
2485,12,5,Mrs. Garrison,penis
2486,12,5,Mrs. Garrison,penis
2487,12,5,Mrs. Garrison,penis
2488,12,5,Mrs. Garrison,penis
2489,12,5,Mr. Garrison,babies
2490,12,5,Mr. Garrison,babies
2491,12,5,A Teacher,cancer
2492,12,5,A Teacher,babies
2493,12,5,Mr. Garrison,faggot
2494,12,6,Sharon,randy
2495,12,6,Stan,hell
2496,12,6,Sharon,randy
2497,12,6,Gerald,randy
2498,12,6,Sheila,god
2499,12,6,Randy,jesus
2500,12,6,Randy,god
2501,12,6,Randy,jesus
2502,12,6,Randy,jesus
2503,12,6,Shelly,dead
2504,12,6,Shelly,kill
2505,12,6,Gerald,randy
2506,12,6,Transient Man 5,dead
2507,12,6,Randy,porn
2508,12,6,General,angry
2509,12,6,General,god
2510,12,6,Randy,japanese
2511,12,6,Randy,girls
2512,12,6,Randy,playboy
2513,12,6,Shelly,turd
2514,12,6,Shelly,stupid
2515,12,6,Refugee Man 5,porn
2516,12,6,Refugee Man 5,playboy
2517,12,6,Randy,porn
2518,12,6,Randy,japanese
2519,12,6,Randy,girls
2520,12,6,Randy,damn
2521,12,6,Randy,interracial
2522,12,6,Randy,gangbang
2523,12,6,Randy,bestiality
2524,12,6,Randy,fart
2525,12,6,Randy,fetish
2526,12,6,Randy,porn
2527,12,6,General,fire
2528,12,6,Randy,japanese
2529,12,6,Randy,girls
2530,12,6,Randy,bestiality
2531,12,6,Randy,fart
2532,12,6,Randy,porn
2533,12,6,Sharon,randy
2534,12,6,Volunteer 2,bitch
2535,12,6,Field Reporter,jewish
2536,12,6,Randy,porn
2537,12,7,Kyle,suck
2538,12,7,Cartman,jesus
2539,12,7,Cartman,god
2540,12,7,Cartman,damn
2541,12,7,Smithy,jeez
2542,12,7,Pioneer Paul,damn
2543,12,7,Cartman,shoot
2544,12,7,Cartman,jesus
2545,12,7,Cartman,christ
2546,12,7,Cartman,screw
2547,12,7,Cartman,stupid
2548,12,7,Injured Man,damn
2549,12,7,Stan,jesus
2550,12,7,Stan,christ
2551,12,7,Cartman,gay
2552,12,7,Cartman,jesus
2553,12,7,Cartman,christ
2554,12,7,Kyle,hostage
2555,12,7,Operator,hostage
2556,12,7,Cartman,shoot
2557,12,7,Police Chief,hostage
2558,12,7,Leader,kill
2559,12,7,Pioneer Paul,bigger
2560,12,7,Cartman,dumb
2561,12,7,Cartman,crap
2562,12,7,Cartman,damn
2563,12,7,Butters,god
2564,12,7,Ohrlich,kid
2565,12,7,Ohrlich,died
2566,12,7,Frans,fire
2567,12,7,Smithy,fire
2568,12,7,Frans,die
2569,12,7,Frans,stupid
2570,12,7,Frans,die
2571,12,7,Frans,god
2572,12,7,Frans,damn
2573,12,7,Frans,fucking
2574,12,7,Frans,shoot
2575,12,7,Wendy,crap
2576,12,7,Jimmy,hell
2577,12,7,Butters,jeez
2578,12,7,Frans,fucking
2579,12,7,Pioneer Paul,kill
2580,12,7,Frans,kill
2581,12,7,Frans,kill
2582,12,7,Frans,die
2583,12,7,Kenny,die
2584,12,7,Frans,kid
2585,12,7,Frans,die
2586,12,7,Frans,god
2587,12,7,Frans,damn
2588,12,7,Kyle,kill
2589,12,7,Frans,dies
2590,12,7,Kenny,god
2591,12,7,Kenny,damn
2592,12,7,Stan,criminal
2593,12,7,Pioneer Paul,killed
2594,12,7,Murderin' Murphy,killed
2595,12,7,Cartman,jesus
2596,12,7,Cartman,christ
2597,12,7,Stan,killed
2598,12,7,Woman,kill
2599,12,7,Woman 2,god
2600,12,8,Announcer,chinese
2601,12,8,Announcer,chinese
2602,12,8,Cartman,chinese
2603,12,8,Liane,chinese
2604,12,8,Cartman,damn
2605,12,8,Cartman,chinese
2606,12,8,Liane,chinese
2607,12,8,Cartman,chinese
2608,12,8,Stan,racist
2609,12,8,Kyle,idiot
2610,12,8,Kenny,damn
2611,12,8,Kyle,raped
2612,12,8,Kyle,raped
2613,12,8,Stan,god
2614,12,8,Stan,damn
2615,12,8,Cartman,chinese
2616,12,8,Butters,chinese
2617,12,8,Cartman,blind
2618,12,8,Cartman,chinese
2619,12,8,Cartman,chinese
2620,12,8,Butters,chinese
2621,12,8,Cartman,chinese
2622,12,8,Cartman,kill
2623,12,8,Butters,kill
2624,12,8,Cartman,chinese
2625,12,8,Cartman,american
2626,12,8,Cartman,american
2627,12,8,Cartman,chinese
2628,12,8,Butters,die
2629,12,8,Cartman,american
2630,12,8,Cartman,fuck
2631,12,8,Cartman,chinese
2632,12,8,Butters,fuck
2633,12,8,Kyle,rape
2634,12,8,Stan,god
2635,12,8,Clyde,god
2636,12,8,Cartman,god
2637,12,8,Cartman,chinese
2638,12,8,Cartman,chinese
2639,12,8,Butters,chinese
2640,12,8,Butters,chinese
2641,12,8,Cartman,god
2642,12,8,Cartman,god
2643,12,8,Cartman,god
2644,12,8,Cartman,chinese
2645,12,8,Cartman,chinese
2646,12,8,Cartman,hell
2647,12,8,Cartman,chinese
2648,12,8,Cartman,chinese
2649,12,8,Cartman,god
2650,12,8,Cartman,chinese
2651,12,8,Cartman,banging
2652,12,8,Cartman,commie
2653,12,8,Cartman,chinese
2654,12,8,Cartman,chinese
2655,12,8,Jimmy,raped
2656,12,8,Jimmy,raped
2657,12,8,Cartman,chinese
2658,12,8,Cartman,ho
2659,12,8,Cartman,ho
2660,12,8,Cartman,american
2661,12,8,Cartman,chinese
2662,12,8,Father,chinese
2663,12,8,Cartman,god
2664,12,8,Cartman,chinese
2665,12,8,Cartman,gun
2666,12,8,Butters,gun
2667,12,8,Cartman,gun
2668,12,8,Butters,gun
2669,12,8,Cartman,death
2670,12,8,Butters,jeez
2671,12,8,Cartman,american
2672,12,8,Cartman,chinese
2673,12,8,Patron,stupid
2674,12,8,Patron,screw
2675,12,8,Cartman,shoot
2676,12,8,Cartman,shoot
2677,12,8,Cartman,chinese
2678,12,8,Cartman,kill
2679,12,8,Cartman,dick
2680,12,8,Cartman,shoot
2681,12,8,Cartman,dick
2682,12,8,Cartman,shoot
2683,12,8,Cartman,dick
2684,12,8,Cartman,shooting
2685,12,8,Cartman,dick
2686,12,8,Kyle,raped
2687,12,8,DA,raped
2688,12,8,DA,hell
2689,12,8,Spielberg,dick
2690,12,8,Father,chinese
2691,12,8,Cartman,american
2692,12,8,Cartman,propaganda
2693,12,8,Cartman,god
2694,12,8,Captain,gun
2695,12,8,Captain,fire
2696,12,8,Cartman,chinese
2697,12,8,Cartman,god
2698,12,8,Cartman,god
2699,12,8,Cartman,god
2700,12,8,Cartman,chinese
2701,12,8,Cartman,bitch
2702,12,8,Cartman,god
2703,12,8,Cartman,damn
2704,12,8,Cartman,fire
2705,12,8,Cartman,fuck
2706,12,8,Cartman,god
2707,12,8,Cartman,damn
2708,12,8,Cartman,shooting
2709,12,8,Cartman,dick
2710,12,8,Cartman,hell
2711,12,8,Cartman,fucking
2712,12,8,Cartman,shoot
2713,12,8,Cartman,dick
2714,12,8,Cartman,chinese
2715,12,8,Cartman,shooting
2716,12,8,Cartman,dick
2717,12,8,Cartman,god
2718,12,8,Cartman,damn
2719,12,8,Stan,raped
2720,12,8,Spielberg,panties
2721,12,8,Cartman,chinese
2722,12,8,Cartman,chinese
2723,12,8,Cartman,chinese
2724,12,8,Butters,gun
2725,12,8,Cartman,kill
2726,12,8,Cartman,chinese
2727,12,8,Cartman,american
2728,12,8,Cartman,ass
2729,12,8,Cartman,kill
2730,12,8,Cartman,american
2731,12,8,Deputy 2,god
2732,12,8,Spielberg,hell
2733,12,8,Lucas,bullshit
2734,12,8,Mitch,dead
2735,12,8,Mitch,raped
2736,12,8,Father,rape
2737,12,8,Butters,chinese
2738,12,8,Cartman,fear
2739,12,8,Cartman,shoot
2740,12,8,Cartman,dick
2741,12,8,Cartman,chinese
2742,12,9,Wendy,death
2743,12,9,Wendy,disease
2744,12,9,Wendy,american
2745,12,9,Wendy,breast
2746,12,9,Wendy,cancer
2747,12,9,Wendy,cancer
2748,12,9,Wendy,breast
2749,12,9,Wendy,cancer
2750,12,9,Wendy,breast
2751,12,9,Wendy,cancer
2752,12,9,Wendy,breast
2753,12,9,Wendy,cancer
2754,12,9,Wendy,killing
2755,12,9,Mr. Garrison,jesus
2756,12,9,Cartman,killer
2757,12,9,Cartman,titties
2758,12,9,Cartman,boobs
2759,12,9,Cartman,kill
2760,12,9,Butters,killed
2761,12,9,Butters,boobs
2762,12,9,Cartman,breast
2763,12,9,Cartman,cancer
2764,12,9,Cartman,boobs
2765,12,9,Cartman,angry
2766,12,9,Cartman,killing
2767,12,9,Cartman,fire
2768,12,9,Cartman,killer
2769,12,9,Cartman,titties
2770,12,9,Cartman,titties
2771,12,9,Wendy,breast
2772,12,9,Wendy,cancer
2773,12,9,Cartman,boobs
2774,12,9,Cartman,kill
2775,12,9,Wendy,ass
2776,12,9,Cartman,ass
2777,12,9,Wendy,ass
2778,12,9,Wendy,smack
2779,12,9,Wendy,shit
2780,12,9,Cartman,bitch
2781,12,9,Wendy,fight
2782,12,9,Cartman,fight
2783,12,9,Cartman,bitch
2784,12,9,Wendy,fucking
2785,12,9,Wendy,die
2786,12,9,Bebe,fight
2787,12,9,Red,fight
2788,12,9,Butters,jeez
2789,12,9,Butters,fight
2790,12,9,Token,pissed
2791,12,9,Cartman,fight
